FPR,TPR,Threshold
0.08202667261871548,0.10966810966810966,0.1423484832048416
0.08202667261871548,0.11014911014911015,0.14234378933906555
0.08252887673678924,0.11014911014911015,0.14231373369693756
0.08252887673678924,0.11063011063011063,0.14231085777282715
0.08314268176999051,0.11063011063011063,0.14227934181690216
0.08314268176999051,0.1111111111111111,0.14227689802646637
0.08353328497293677,0.1111111111111111,0.14225098490715027
0.08353328497293677,0.11159211159211159,0.14223350584506989
0.0840912895485743,0.11159211159211159,0.1422116607427597
0.0840912895485743,0.11207311207311207,0.14221054315567017
0.08481669549690307,0.11207311207311207,0.14216728508472443
0.08481669549690307,0.11255411255411256,0.14216485619544983
0.08520729869984933,0.11255411255411256,0.14214834570884705
0.08520729869984933,0.11303511303511303,0.14214351773262024
0.08531889961497684,0.11303511303511303,0.1421281099319458
0.08531889961497684,0.11351611351611351,0.14211668074131012
0.08632330785112438,0.11351611351611351,0.14205051958560944
0.08632330785112438,0.113997113997114,0.14204908907413483
0.0869929133418894,0.113997113997114,0.1419597864151001
0.0869929133418894,0.11447811447811448,0.14195798337459564
0.08738351654483567,0.11447811447811448,0.14192916452884674
0.08738351654483567,0.11495911495911496,0.141926109790802
0.08799732157803694,0.11495911495911496,0.14189425110816956
0.08799732157803694,0.11544011544011544,0.14189372956752777
0.0882763238658557,0.11544011544011544,0.1418711096048355
0.0882763238658557,0.11592111592111592,0.1418701708316803
0.08833212432341946,0.11592111592111592,0.14186722040176392
0.08833212432341946,0.1164021164021164,0.1418660581111908
0.08894592935662073,0.1164021164021164,0.14182385802268982
0.08894592935662073,0.11688311688311688,0.14181557297706604
0.08922493164443948,0.11688311688311688,0.14180083572864532
0.08922493164443948,0.11736411736411737,0.1417991667985916
0.08944813347469449,0.11736411736411737,0.14178326725959778
0.08944813347469449,0.11784511784511785,0.14178287982940674
0.09011773896545952,0.11784511784511785,0.14173318445682526
0.09011773896545952,0.11832611832611832,0.14172878861427307
0.09034094079571453,0.11832611832611832,0.1417057365179062
0.09034094079571453,0.1188071188071188,0.14170172810554504
0.09073154399866079,0.1188071188071188,0.14168313145637512
0.09073154399866079,0.11928811928811929,0.14167635142803192
0.09101054628647955,0.11928811928811929,0.14166007936000824
0.09101054628647955,0.11976911976911978,0.14165662229061127
0.09117794765917081,0.11976911976911978,0.14162302017211914
0.09117794765917081,0.12025012025012025,0.141614630818367
0.09156855086211707,0.12025012025012025,0.14160118997097015
0.09156855086211707,0.12073112073112073,0.14160117506980896
0.09173595223480832,0.12073112073112073,0.1415945589542389
0.09173595223480832,0.12169312169312169,0.14158456027507782
0.09195915406506333,0.12169312169312169,0.14156632125377655
0.09195915406506333,0.12217412217412217,0.14156410098075867
0.0922381563528821,0.12217412217412217,0.14155706763267517
0.0922381563528821,0.12265512265512266,0.14155250787734985
0.09240555772557335,0.12265512265512266,0.14154447615146637
0.09240555772557335,0.12313612313612314,0.14154167473316193
0.0924613581831371,0.12313612313612314,0.14153988659381866
0.0924613581831371,0.12361712361712361,0.1415347456932068
0.09262875955582836,0.12361712361712361,0.14152352511882782
0.09262875955582836,0.12457912457912458,0.14152254164218903
0.09290776184364712,0.12457912457912458,0.141511008143425
0.09290776184364712,0.12506012506012507,0.14150850474834442
0.09340996596172088,0.12506012506012507,0.1414833515882492
0.09340996596172088,0.12554112554112554,0.141482874751091
0.09402377099492217,0.12554112554112554,0.14144064486026764
0.09402377099492217,0.12602212602212604,0.14144016802310944
0.09424697282517716,0.12602212602212604,0.14142422378063202
0.09424697282517716,0.1265031265031265,0.14142301678657532
0.09480497740081469,0.1265031265031265,0.14139500260353088
0.09480497740081469,0.12698412698412698,0.1413915753364563
0.0950281792310697,0.12698412698412698,0.14138802886009216
0.0950281792310697,0.12746512746512748,0.14138218760490417
0.09547458289157972,0.12746512746512748,0.14135156571865082
0.09547458289157972,0.12794612794612795,0.14135093986988068
